movieId,title,year,genres,userId,rating
4759,About Last Night...,1986,Comedy|Drama|Romance,232,3
5543,If....,1968,Drama,232,1
3340,Them!,1954,Horror|Sci-Fi|Thriller,232,3
898,"Thing, The",1982,Action|Horror|Sci-Fi|Thriller,232,5
269,"Player, The",1992,Comedy|Crime|Drama,232,5
518,Edward Scissorhands,1990,Drama|Fantasy|Romance,232,4
2506,"Producers, The",1968,Comedy,232,4
899,Nashville,1975,Drama|Musical,232,2
4416,Children of a Lesser God,1986,Drama,232,4
901,"Elephant Man, The",1980,Drama,232,5
902,Pleasantville,1998,Comedy|Drama|Fantasy,232,5
464,Life Is Beautiful (La Vita è bella),1997,Comedy|Drama|Romance|War,232,5
3665,"Waterboy, The",1998,Comedy,232,1
905,Elizabeth,1998,Drama,232,5
4417,Desert Bloom,1986,Drama,232,4
270,Sid and Nancy,1986,Drama,232,2
2614,"Big Chill, The",1983,Comedy|Drama,232,5
466,Enemy of the State,1998,Action|Thriller,232,4
4418,Glen or Glenda,1953,Drama,232,1
4826,Godzilla (Gojira),1954,Drama|Horror|Sci-Fi,232,4
4606,King Kong vs. Godzilla (Kingukongu tai Gojira),1962,Action|Sci-Fi,232,1
910,King Kong,1933,Action|Adventure|Fantasy|Horror,232,5
2512,King Kong,1976,Adventure|Fantasy|Romance|Sci-Fi|Thriller,232,4
911,Desperately Seeking Susan,1985,Comedy|Drama|Romance,232,4
5544,"Emerald Forest, The",1985,Action|Adventure|Drama,232,4
271,Fletch,1985,Comedy|Crime|Mystery,232,2
2615,Gung Ho,1986,Comedy|Drama,232,3
4608,"Money Pit, The",1986,Comedy,232,2
3130,Police Academy 2: Their First Assignment,1985,Comedy|Crime,232,3
2617,Psycho,1998,Crime|Horror|Thriller,232,4
3586,Star Trek: Insurrection,1998,Action|Drama|Romance|Sci-Fi,232,4
914,Rushmore,1998,Comedy|Drama,232,4
2618,Miracle on 34th Street,1947,Comedy|Drama,232,4
5545,Santa Claus: The Movie,1985,Adventure|Children|Fantasy,232,1
915,"Jewel of the Nile, The",1985,Action|Adventure|Comedy|Romance,232,4
273,Romancing the Stone,1984,Action|Adventure|Comedy|Romance,232,5
916,Cocoon,1985,Comedy|Sci-Fi,232,3
3341,Young Sherlock Holmes,1985,Action|Adventure|Children|Fantasy|Mystery|Thriller,232,4
4636,Back to School,1986,Comedy,232,4
2623,"Karate Kid, The",1984,Drama,232,1
3667,"Karate Kid, Part II, The",1986,Action|Adventure|Drama,232,1
3668,"Karate Kid, Part III, The",1989,Action|Adventure|Children|Drama,232,1
341,You've Got Mail,1998,Comedy|Romance,232,4
521,"Thin Red Line, The",1998,Action|Drama|War,232,5
3342,Mighty Joe Young,1949,Adventure|Children|Drama,232,3
4089,Howard the Duck,1986,Adventure|Comedy|Sci-Fi,232,1
4420,"Boy Who Could Fly, The",1986,Drama|Fantasy,232,5
2628,Ruthless People,1986,Comedy,232,3
276,"Name of the Rose, The (Name der Rose, Der)",1986,Crime|Drama|Mystery|Thriller,232,5
2629,Jumpin' Jack Flash,1986,Action|Comedy|Romance|Thriller,232,4
3605,Peggy Sue Got Married,1986,Comedy|Drama,232,5
2507,Crocodile Dundee,1986,Adventure|Comedy,232,5
3343,Crocodile Dundee II,1988,Action|Adventure|Comedy,232,3
2324,"Color of Money, The",1986,Drama,232,5
5097,Heartbreak Ridge,1986,Action|War,232,3
921,¡Three Amigos!,1986,Comedy|Western,232,4
522,Payback,1999,Action|Thriller,232,5
2635,"Towering Inferno, The",1974,Action|Adventure|Drama|Thriller,232,3
2989,Westworld,1973,Action|Sci-Fi|Thriller|Western,232,4
401,Logan's Run,1976,Action|Adventure|Sci-Fi,232,4
2637,Battle for the Planet of the Apes,1973,Action|Sci-Fi,232,2
2638,Conquest of the Planet of the Apes,1972,Action|Sci-Fi,232,4
2639,Escape from the Planet of the Apes,1971,Action|Sci-Fi,232,2
524,Analyze This,1999,Comedy,232,3
277,Dead Ringers,1988,Drama|Horror|Thriller,232,5
934,Pushing Tin,1999,Comedy,232,4
937,Entrapment,1999,Crime|Thriller,232,4
5546,My Science Project,1985,Adventure|Sci-Fi,232,3
278,Dick Tracy,1990,Action|Crime,232,3
938,"Mummy, The",1999,Action|Adventure|Comedy|Fantasy|Horror|Thriller,232,4
3115,William Shakespeare's A Midsummer Night's Dream,1999,Comedy|Fantasy,232,5
279,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Sci-Fi,232,4
5086,"Love Letter, The",1999,Comedy|Romance,232,4
280,Superman,1978,Action|Adventure|Sci-Fi,232,5
2645,Superman II,1980,Action|Sci-Fi,232,5
2646,Superman III,1983,Action|Adventure|Sci-Fi,232,3
4848,Superman IV: The Quest for Peace,1987,Action|Adventure|Sci-Fi,232,3
404,"Rocky Horror Picture Show, The",1975,Comedy|Horror|Musical|Sci-Fi,232,1
281,It Came from Hollywood,1982,Comedy|Documentary,232,5
2509,"War of the Worlds, The",1953,Action|Drama|Sci-Fi,232,4
3345,Pork Chop Hill,1959,War,232,4
941,Notting Hill,1999,Comedy|Romance,232,4
2649,"General's Daughter, The",1999,Crime|Drama|Mystery|Thriller,232,4
119,Ghostbusters (a.k.a. Ghost Busters),1984,Action|Comedy|Sci-Fi,232,5
951,Ghostbusters II,1989,Comedy|Fantasy|Sci-Fi,232,3
643,Runaway Bride,1999,Comedy|Romance,232,3
2327,Spartacus,1960,Action|Drama|Romance|War,232,5
955,Lolita,1962,Drama|Romance,232,4
2328,Barry Lyndon,1975,Drama|Romance|War,232,1
2329,"400 Blows, The (Les quatre cents coups)",1959,Crime|Drama,232,2
5547,Jules and Jim (Jules et Jim),1961,Drama|Romance,232,2
285,"Mosquito Coast, The",1986,Adventure|Drama|Thriller,232,4
5460,"Golden Child, The",1986,Action|Adventure|Comedy|Fantasy|Mystery,232,1
4852,Brighton Beach Memoirs,1986,Comedy,232,4
2330,"Color Purple, The",1985,Drama,232,4
2651,No Mercy,1986,Action|Crime|Thriller,232,1
4685,"Mission, The",1986,Drama,232,5
2331,Little Shop of Horrors,1986,Comedy|Horror|Musical,232,4
4423,"Little Shop of Horrors, The",1960,Comedy|Horror,232,4
3346,Allan Quatermain and the Lost City of Gold,1987,Action|Adventure|Comedy,232,3
2653,Radio Days,1987,Comedy|Drama,232,5
120,"Sixth Sense, The",1999,Drama|Horror|Mystery,232,3
3606,Heaven Can Wait,1978,Comedy,232,4
288,Airplane!,1980,Comedy,232,5
3556,Airplane II: The Sequel,1982,Comedy,232,4
290,Big,1988,Comedy|Drama|Fantasy|Romance,232,4
2660,Tequila Sunrise,1988,Action|Drama|Romance|Thriller,232,4
3347,Iron Eagle,1986,Action|War,232,4
3348,Iron Eagle II,1988,Action|War,232,2
292,Medicine Man,1992,Adventure|Romance,232,4
2662,Saturn 3,1980,Adventure|Sci-Fi|Thriller,232,3
525,Yellow Submarine,1968,Adventure|Animation|Comedy|Fantasy|Musical,232,5
122,American Beauty,1999,Drama|Romance,232,5
4428,Stop Making Sense,1984,Documentary|Musical,232,5
3675,Blue Streak,1999,Comedy,232,3
2991,"Hard Day's Night, A",1964,Adventure|Comedy|Musical,232,5
961,Deliverance,1972,Adventure|Drama|Thriller,232,4
294,Excalibur,1981,Adventure|Fantasy,232,5
5548,Gulliver's Travels,1939,Adventure|Animation|Children,232,4
5549,Rain,1932,Drama,232,3
964,Risky Business,1983,Comedy,232,4
298,Total Recall,1990,Action|Adventure|Sci-Fi|Thriller,232,4
2667,Body Heat,1981,Crime|Thriller,232,5
299,Ferris Bueller's Day Off,1986,Comedy,232,2
4430,"Year of Living Dangerously, The",1982,Drama|Romance|War,232,5
544,Hairspray,1988,Comedy|Drama,232,4
2668,Reds,1981,Drama|Romance,232,3
2333,Days of Heaven,1978,Drama,232,4
5550,Man Facing Southeast,1986,Drama|Sci-Fi,232,5
3350,South Pacific,1958,Musical|Romance|War,232,3
2669,"Dirty Dozen, The",1967,Action|Drama|War,232,4
5099,Help!,1965,Comedy|Musical,232,2
966,Goldfinger,1964,Action|Adventure|Thriller,232,4
3679,From Russia with Love,1963,Action|Adventure|Thriller,232,4
967,Dr. No,1962,Action|Adventure|Thriller,232,4
2670,"Blue Lagoon, The",1980,Adventure|Drama|Romance,232,3
2994,"Fistful of Dollars, A (Per un pugno di dollari)",1964,Action|Western,232,4
19,Time Bandits,1981,Adventure|Comedy|Fantasy|Sci-Fi,232,5
2334,Fitzcarraldo,1982,Adventure|Drama,232,4
969,Crimes and Misdemeanors,1989,Comedy|Crime|Drama,232,4
972,RoboCop,1987,Action|Crime|Drama|Sci-Fi|Thriller,232,5
300,RoboCop 2,1990,Action|Crime|Sci-Fi|Thriller,232,3
301,Who Framed Roger Rabbit?,1988,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,232,5
5100,Melvin and Howard,1980,Drama,232,4
546,"Bone Collector, The",1999,Thriller,232,4
4433,"They Shoot Horses, Don't They?",1969,Drama,232,3
547,Drugstore Cowboy,1989,Crime|Drama,232,4
981,Falling Down,1993,Action|Drama,232,5
5551,"Taming of the Shrew, The",1967,Comedy,232,1
2679,Mister Roberts,1955,Comedy|Drama|War,232,4
4200,Little Big Man,1970,Western,232,5
2680,"Face in the Crowd, A",1957,Drama,232,5
305,Trading Places,1983,Comedy,232,4
306,Meatballs,1979,Comedy,232,3
984,Dead Again,1991,Mystery|Romance|Thriller,232,5
2995,"Longest Day, The",1962,Action|Drama|War,232,4
2996,Tora! Tora! Tora!,1970,Action|Drama|War,232,5
2682,"Verdict, The",1982,Drama|Mystery,232,4
5552,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1972,Drama,232,4
3558,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",1984,Adventure|Comedy|Sci-Fi,232,5
2683,Moonstruck,1987,Comedy|Romance,232,3
2684,Jeremiah Johnson,1972,Western,232,4
3408,Babes in Toyland,1934,Children|Comedy|Fantasy|Musical,232,5
2685,Scrooged,1988,Comedy|Fantasy|Romance,232,4
2337,Harvey,1950,Comedy|Fantasy,232,5
5553,Matewan,1987,Drama,232,5
5554,Kagemusha,1980,Drama|War,232,5
4435,McCabe & Mrs. Miller,1971,Drama|Western,232,4
2338,"Grapes of Wrath, The",1940,Drama,232,4
2686,"Natural, The",1984,Drama,232,4
2339,"River Runs Through It, A",1992,Drama,232,4
311,"Fisher King, The",1991,Comedy|Drama|Fantasy|Romance,232,4
2689,Places in the Heart,1984,Drama,232,4
2691,Bonfire of the Vanities,1990,Comedy|Crime|Drama,232,1
994,Grand Illusion (La grande illusion),1937,Drama|War,232,5
5103,"Great Santini, The",1979,Drama,232,3
5555,U2: Rattle and Hum,1988,Documentary|Musical,232,2
5556,Hell in the Pacific,1968,Drama|War,232,4
4436,Cradle Will Rock,1999,Drama,232,4
996,"Last Picture Show, The",1971,Drama,232,3
3559,"7th Voyage of Sinbad, The",1958,Action|Adventure|Fantasy,232,5
5557,Boiling Point,1993,Action|Drama,232,5
998,Easy Rider,1969,Adventure|Drama,232,4
312,The Falcon and the Snowman,1985,Crime|Drama|Thriller,232,3
2213,Stalag 17,1953,Drama|War,232,4
4565,"Last Detail, The",1973,Comedy|Drama,232,5
2342,Five Easy Pieces,1970,Drama,232,3
314,Fast Times at Ridgemont High,1982,Comedy|Drama|Romance,232,4
5558,Where the Buffalo Roam,1980,Comedy,232,4
2702,"Goodbye Girl, The",1977,Comedy|Romance,232,4
1006,Malcolm X,1992,Drama,232,5
2703,Sister Act,1992,Comedy|Crime,232,1
2344,Sister Act 2: Back in the Habit,1993,Comedy,232,1
2345,Scent of a Woman,1992,Drama,232,4
1008,Wayne's World,1992,Comedy,232,4
3120,Wayne's World 2,1993,Comedy,232,4
1009,Patriot Games,1992,Action|Crime|Drama|Thriller,232,4
5559,Howards End,1992,Drama,232,5
318,Hard-Boiled (Lat sau san taam),1992,Action|Crime|Drama|Thriller,232,5
3409,Stop! Or My Mom Will Shoot,1992,Action|Comedy,232,1
4481,Of Mice and Men,1992,Drama,232,5
5560,They Might Be Giants,1971,Comedy|Mystery|Romance,232,4
2709,To Sir with Love,1967,Drama,232,4
5561,Class Reunion,1982,Comedy,232,3
2711,Key Largo,1948,Crime|Drama|Film-Noir|Thriller,232,4
5104,Born Yesterday,1950,Comedy,232,5
5562,Never Cry Wolf,1983,Adventure|Drama,232,5
4443,"Raisin in the Sun, A",1961,Drama,232,3
1026,Defending Your Life,1991,Comedy|Drama|Fantasy|Romance,232,3
2713,Hoosiers (a.k.a. Best Shot),1986,Drama|Romance,232,3
1027,Bull Durham,1988,Comedy|Drama|Romance,232,5
1028,Dog Day Afternoon,1975,Crime|Drama,232,5
2714,American Graffiti,1973,Comedy|Drama,232,5
5563,"Big Country, The",1958,Romance|Western,232,4
1029,JFK,1991,Drama|Mystery|Thriller,232,5
5564,She-Devil,1989,Comedy,232,3
2719,Nadine,1987,Comedy,232,3
627,"Muppet Movie, The",1979,Adventure|Children|Comedy|Musical,232,4
5222,Baby... Secret of the Lost Legend,1985,Adventure|Sci-Fi,232,3
4940,Titanic,1953,Action|Drama,232,4
2349,"Night to Remember, A",1958,Action|Drama,232,5
2214,Captain Horatio Hornblower R.N.,1951,Action|Adventure|Drama|War,232,5
3352,"Crimson Pirate, The",1952,Adventure|Comedy,232,5
1032,Thelma & Louise,1991,Adventure|Crime|Drama,232,2
2720,...And Justice for All,1979,Drama|Thriller,232,5
1033,Animal House,1978,Comedy,232,4
3624,She's Gotta Have It,1986,Comedy|Romance,232,3
5565,Mo' Better Blues,1990,Drama|Musical,232,3
5566,"Good Earth, The",1937,Drama,232,5
1036,"Good Morning, Vietnam",1987,Comedy|Drama|War,232,5
2725,Guess Who's Coming to Dinner,1967,Drama,232,1
4794,Romeo Must Die,2000,Action|Crime|Romance|Thriller,232,4
1037,Lord of the Flies,1963,Adventure|Drama|Thriller,232,2
2997,Hud,1963,Drama|Western,232,3
2351,"Hustler, The",1961,Drama,232,5
4444,Inherit the Wind,1960,Drama,232,5
5121,Dersu Uzala,1975,Adventure|Drama,232,5
1039,Close Encounters of the Third Kind,1977,Adventure|Drama|Sci-Fi,232,4
2726,"Bamba, La",1987,Drama,232,4
3075,Ladyhawke,1985,Adventure|Fantasy|Romance,232,5
3410,Lucas,1986,Drama|Romance,232,4
1044,Hook,1991,Adventure|Comedy|Fantasy,232,4
5567,"Son of the Sheik, The",1926,Adventure|Comedy|Romance,232,4
2728,True Grit,1969,Adventure|Drama|Western,232,3
5114,Murphy's Romance,1985,Comedy|Romance,232,4
1046,Network,1976,Comedy|Drama,232,3
2998,"Outlaw Josey Wales, The",1976,Action|Adventure|Drama|Thriller|Western,232,4
5568,How to Stuff a Wild Bikini,1965,Comedy,232,1
2733,Arthur,1981,Comedy|Romance,232,5
1049,Predator,1987,Action|Sci-Fi|Thriller,232,5
1054,Diner,1982,Comedy|Drama,232,4
2738,Cabaret,1972,Drama|Musical,232,4
2354,What Ever Happened to Baby Jane?,1962,Drama|Horror|Thriller,232,2
2739,Auntie Mame,1958,Comedy|Drama,232,4
1055,Caddyshack,1980,Comedy,232,3
1230,M*A*S*H (a.k.a. MASH),1970,Comedy|Drama|War,232,3
5569,"Trial, The (Procès, Le)",1962,Drama,232,4
320,Grumpier Old Men,1995,Comedy|Romance,233,3
2062,Sabrina,1995,Comedy|Romance,233,3
655,Nixon,1995,Drama,233,3
22,Sense and Sensibility,1995,Drama|Romance,233,5
2091,"Postman, The (Postino, Il)",1994,Comedy|Drama|Romance,233,3
2067,"Juror, The",1996,Drama|Thriller,233,3
2070,White Squall,1996,Action|Adventure|Drama,233,3
663,Broken Arrow,1996,Action|Adventure|Thriller,233,3
2072,City Hall,1996,Drama|Thriller,233,3
2073,Up Close and Personal,1996,Drama|Romance,233,3
142,"Birdcage, The",1996,Comedy,233,4
2074,"River Wild, The",1994,Action|Thriller,233,3
706,Executive Decision,1996,Action|Adventure|Thriller,233,3
506,Fargo,1996,Comedy|Crime|Drama|Thriller,233,5
2150,"Pallbearer, The",1996,Comedy,233,3
715,Mission: Impossible,1996,Action|Adventure|Mystery|Thriller,233,3
2077,Mulholland Falls,1996,Crime|Drama|Thriller,233,3
507,"Rock, The",1996,Action|Adventure|Thriller,233,3
103,Twister,1996,Action|Adventure|Romance|Thriller,233,3
722,Striptease,1996,Comedy|Crime,233,3
433,Independence Day (a.k.a. ID4),1996,Action|Adventure|Sci-Fi|Thriller,233,4
5009,Daylight,1996,Action|Adventure|Drama|Thriller,233,3
726,Phenomenon,1996,Drama|Romance,233,3
455,"Time to Kill, A",1996,Drama|Thriller,233,3
729,Ransom,1996,Crime|Thriller,233,3
730,Chain Reaction,1996,Action|Adventure|Thriller,233,3
3622,"Crow: City of Angels, The",1996,Action|Thriller,233,3
5269,Michael Collins,1996,Drama,233,3
2544,"Chamber, The",1996,Drama,233,3
3644,"Ghost and the Darkness, The",1996,Action|Adventure,233,3
3,Sleepers,1996,Thriller,233,3
172,Willy Wonka & the Chocolate Factory,1971,Children|Comedy|Fantasy|Musical,233,3
764,"English Patient, The",1996,Drama|Romance|War,233,4
209,Star Trek: First Contact,1996,Action|Adventure|Sci-Fi|Thriller,233,3
2251,Turbulence,1997,Action|Thriller,233,3
5570,Metro,1997,Action|Comedy|Crime|Drama|Thriller,233,3
144,Star Wars: Episode IV - A New Hope,1977,Action|Adventure|Sci-Fi,234,4.5
324,Ace Ventura: Pet Detective,1994,Comedy,234,2.5
58,Forrest Gump,1994,Comedy|Drama|Romance|War,234,4
61,"Mask, The",1994,Action|Comedy|Crime|Fantasy,234,2.5
73,Jurassic Park,1993,Action|Adventure|Sci-Fi|Thriller,234,3.5
76,Mrs. Doubtfire,1993,Comedy|Drama,234,4
154,Blade Runner,1982,Action|Sci-Fi|Thriller,234,4
102,Beauty and the Beast,1991,Animation|Children|Fantasy|Musical|Romance|IMAX,234,3.5
95,James and the Giant Peach,1996,Adventure|Animation|Children|Fantasy|Musical,234,3.5
96,Wallace & Gromit: The Best of Aardman Animation,1996,Adventure|Animation|Comedy,234,3.5
432,Wallace & Gromit: A Close Shave,1995,Animation|Children|Comedy,234,4
743,It's a Wonderful Life,1946,Children|Drama|Fantasy|Romance,234,4
3533,Escape to Witch Mountain,1975,Adventure|Children|Fantasy,234,2.5
172,Willy Wonka & the Chocolate Factory,1971,Children|Comedy|Fantasy|Musical,234,4.5
436,Monty Python's Life of Brian,1979,Comedy,234,4.5
175,E.T. the Extra-Terrestrial,1982,Children|Drama|Sci-Fi,234,4
178,Monty Python and the Holy Grail,1975,Adventure|Comedy|Fantasy,234,4
437,Wallace & Gromit: The Wrong Trousers,1993,Animation|Children|Comedy|Crime,234,4
180,Star Wars: Episode V - The Empire Strikes Back,1980,Action|Adventure|Sci-Fi,234,4
106,"Princess Bride, The",1987,Action|Adventure|Comedy|Fantasy|Romance,234,4
769,To Kill a Mockingbird,1962,Drama,234,4
107,Star Wars: Episode VI - Return of the Jedi,1983,Action|Adventure|Sci-Fi,234,4.5
438,"Grand Day Out with Wallace and Gromit, A",1989,Adventure|Animation|Children|Comedy|Sci-Fi,234,4
108,Harold and Maude,1971,Comedy|Drama|Romance,234,5
330,"Graduate, The",1967,Comedy|Drama|Romance,234,5
2187,"Day the Earth Stood Still, The",1951,Drama|Sci-Fi|Thriller,234,5
2246,Duck Soup,1933,Comedy|Musical|War,234,5
195,"Shining, The",1980,Horror,234,4.5
197,Groundhog Day,1993,Comedy|Fantasy|Romance,234,2.5
199,Young Frankenstein,1974,Comedy|Fantasy,234,4
202,This Is Spinal Tap,1984,Comedy,234,2.5
818,Austin Powers: International Man of Mystery,1997,Action|Adventure|Comedy,234,4
819,"Fifth Element, The",1997,Action|Adventure|Comedy|Sci-Fi,234,4.5
111,Men in Black (a.k.a. MIB),1997,Action|Comedy|Sci-Fi,234,4
836,Gattaca,1997,Drama|Sci-Fi|Thriller,234,4
460,Good Will Hunting,1997,Drama|Romance,234,5
395,Wag the Dog,1997,Comedy,234,4.5
226,Rain Man,1988,Drama,234,5
229,Poltergeist,1982,Horror|Thriller,234,3.5
2581,Soylent Green,1973,Drama|Mystery|Sci-Fi|Thriller,234,3.5
2589,"Lord of the Rings, The",1978,Adventure|Animation|Children|Fantasy,234,2.5
4377,Doctor Dolittle,1967,Adventure|Children|Musical,234,2.5
264,Beetlejuice,1988,Comedy|Fantasy,234,4.5
340,"Bug's Life, A",1998,Adventure|Animation|Children|Comedy,234,3.5
523,October Sky,1999,Drama,234,4
403,"Matrix, The",1999,Action|Sci-Fi|Thriller,234,5
278,Dick Tracy,1990,Action|Crime,234,4.5
279,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Sci-Fi,234,5
282,Austin Powers: The Spy Who Shagged Me,1999,Action|Adventure|Comedy,234,4
343,American Pie,1999,Comedy|Romance,234,3
287,Monty Python's And Now for Something Completely Different,1971,Comedy,234,4
525,Yellow Submarine,1968,Adventure|Animation|Comedy|Fantasy|Musical,234,4.5
123,Fight Club,1999,Action|Crime|Drama|Thriller,234,5
301,Who Framed Roger Rabbit?,1988,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,234,3.5
344,Being John Malkovich,1999,Comedy|Drama|Fantasy,234,4
2337,Harvey,1950,Comedy|Fantasy,234,4.5
2695,Bicentennial Man,1999,Drama|Romance|Sci-Fi,234,4.5
2725,Guess Who's Coming to Dinner,1967,Drama,234,3
410,Chicken Run,2000,Animation|Children|Comedy,234,3
1122,"Dude, Where's My Car?",2000,Comedy|Sci-Fi,234,0.5
1127,"O Brother, Where Art Thou?",2000,Adventure|Comedy|Crime,234,4
1156,Joe Dirt,2001,Adventure|Comedy|Mystery|Romance,234,2
355,Shrek,2001,Adventure|Animation|Children|Comedy|Fantasy|Romance,234,3.5
631,Donnie Darko,2001,Drama|Mystery|Sci-Fi|Thriller,234,5
478,"Monsters, Inc.",2001,Adventure|Animation|Children|Comedy|Fantasy,234,3.5
359,Ocean's Eleven,2001,Crime|Thriller,234,4
481,"Lord of the Rings: The Fellowship of the Ring, The",2001,Adventure|Fantasy,234,4.5
360,"Beautiful Mind, A",2001,Drama|Romance,234,5
127,Spider-Man,2002,Action|Adventure|Sci-Fi|Thriller,234,3
483,Star Wars: Episode II - Attack of the Clones,2002,Action|Adventure|Sci-Fi|IMAX,234,4.5
484,Minority Report,2002,Action|Crime|Mystery|Sci-Fi|Thriller,234,4.5
2389,Rabbit-Proof Fence,2002,Adventure|Drama,234,4.5
413,"Lord of the Rings: The Two Towers, The",2002,Adventure|Fantasy,234,4
487,Catch Me If You Can,2002,Crime|Drama,234,5
1330,"Matrix Reloaded, The",2003,Action|Adventure|Sci-Fi|Thriller|IMAX,234,2.5
129,Finding Nemo,2003,Adventure|Animation|Children|Comedy,234,3
1340,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Action|Adventure|Comedy|Fantasy,234,2.5
1350,"Triplets of Belleville, The (Les triplettes de Belleville)",2003,Animation|Comedy|Fantasy,234,3
5571,"Brief History of Time, A",1991,Documentary,234,4.5
2412,Monty Python's The Meaning of Life,1983,Comedy,234,4
1361,"Matrix Revolutions, The",2003,Action|Adventure|Sci-Fi|Thriller|IMAX,234,3.5
5572,"Court Jester, The",1956,Adventure|Comedy|Musical,234,5
1380,Big Fish,2003,Drama|Fantasy|Romance,234,4.5
130,"Lord of the Rings: The Return of the King, The",2003,Action|Adventure|Drama|Fantasy,234,4
5573,"Secret Life of Walter Mitty, The",1947,Comedy|Romance|Thriller,234,5
1410,Shrek 2,2004,Adventure|Animation|Children|Comedy|Musical|Romance,234,2.5
373,Super Size Me,2004,Comedy|Documentary|Drama,234,3.5
1436,"Incredibles, The",2004,Action|Adventure|Animation|Children|Comedy,234,3
497,Star Wars: Episode III - Revenge of the Sith,2005,Action|Adventure|Sci-Fi,234,3.5
498,Batman Begins,2005,Action|Crime|IMAX,234,4
1471,Corpse Bride,2005,Animation|Comedy|Fantasy|Musical|Romance,234,3.5
2228,Wallace & Gromit in The Curse of the Were-Rabbit,2005,Adventure|Animation|Children|Comedy,234,2
1479,Thank You for Smoking,2006,Comedy|Drama,234,3.5
1485,This Film Is Not Yet Rated,2006,Documentary,234,4
1493,Pirates of the Caribbean: Dead Man's Chest,2006,Action|Adventure|Fantasy,234,3
5574,Who Killed the Electric Car?,2006,Documentary,234,4
1495,"Inconvenient Truth, An",2006,Documentary,234,4
1497,Little Miss Sunshine,2006,Adventure|Comedy|Drama,234,4
1501,Stranger than Fiction,2006,Comedy|Drama|Fantasy|Romance,234,3
385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Comedy,234,3.5
1506,"Pan's Labyrinth (Laberinto del fauno, El)",2006,Drama|Fantasy|Thriller,234,5
560,"Departed, The",2006,Crime|Drama|Thriller,234,4.5
1507,Children of Men,2006,Action|Adventure|Drama|Sci-Fi|Thriller,234,3.5
1525,Sicko,2007,Documentary|Drama,234,3.5
1529,"Simpsons Movie, The",2007,Animation|Comedy,234,3
1531,Superbad,2007,Comedy,234,3
3633,3:10 to Yuma,2007,Action|Crime|Drama|Western,234,4.5
1538,No Country for Old Men,2007,Crime|Drama,234,5
1540,I Am Legend,2007,Action|Horror|Sci-Fi|Thriller|IMAX,234,3.5
1541,Juno,2007,Comedy|Drama|Romance,234,4
1544,There Will Be Blood,2007,Drama|Western,234,4.5
5575,"Great Debaters, The",2007,Drama,234,3
1551,Iron Man,2008,Action|Adventure|Sci-Fi,234,3.5
1556,You Don't Mess with the Zohan,2008,Comedy,234,1.5
1558,"Incredible Hulk, The",2008,Action|Sci-Fi,234,1.5
652,Father of the Bride Part II,1995,Comedy,235,4.5
653,Heat,1995,Action|Crime|Thriller,235,4
654,"American President, The",1995,Comedy|Drama|Romance,235,3.5
24,Seven (a.k.a. Se7en),1995,Mystery|Thriller,235,3
2089,Pocahontas,1995,Animation|Children|Drama|Musical|Romance,235,3
25,"Usual Suspects, The",1995,Crime|Mystery|Thriller,235,5
27,Mr. Holland's Opus,1995,Drama,235,4.5
28,Braveheart,1995,Action|Drama|War,235,2.5
142,"Birdcage, The",1996,Comedy,235,3.5
32,Crimson Tide,1995,Drama|Thriller|War,235,4.5
38,Circle of Friends,1995,Drama|Romance,235,4.5
40,Disclosure,1994,Drama|Thriller,235,4.5
2278,French Kiss,1995,Action|Comedy|Romance,235,4
688,Forget Paris,1995,Comedy|Romance,235,5
44,Little Women,1994,Drama,235,3
49,Outbreak,1995,Action|Drama|Sci-Fi|Thriller,235,5
50,Pulp Fiction,1994,Comedy|Crime|Drama|Thriller,235,4.5
100,"Shawshank Redemption, The",1994,Crime|Drama,235,5
55,While You Were Sleeping,1995,Comedy|Romance,235,3
697,Muriel's Wedding,1994,Comedy,235,3
426,"Adventures of Priscilla, Queen of the Desert, The",1994,Comedy|Drama,235,3.5
58,Forrest Gump,1994,Comedy|Drama|Romance|War,235,5
59,Four Weddings and a Funeral,1994,Comedy|Romance,235,4.5
2074,"River Wild, The",1994,Action|Thriller,235,3.5
65,Speed,1994,Action|Romance|Thriller,235,4.5
147,True Lies,1994,Action|Adventure|Comedy|Romance|Thriller,235,4
70,"Fugitive, The",1993,Thriller,235,5
76,Mrs. Doubtfire,1993,Comedy|Drama,235,4.5
80,Schindler's List,1993,Drama|War,235,2.5
82,Sleepless in Seattle,1993,Comedy|Drama|Romance,235,3.5
85,"Three Musketeers, The",1993,Action|Adventure|Comedy|Romance,235,3.5
88,Ghost,1990,Comedy|Drama|Fantasy|Romance|Thriller,235,4.5
89,Aladdin,1992,Adventure|Animation|Children|Comedy|Musical,235,4.5
91,Dances with Wolves,1990,Adventure|Drama|Western,235,4.5
92,Batman,1989,Action|Crime|Thriller,235,4.5
93,"Silence of the Lambs, The",1991,Crime|Horror|Thriller,235,3.5
